_id,itemMasterRef,selectedItemMaster[0]._id,selectedItemMaster[0].itemType,selectedItemMaster[0].itemDescription,selectedItemMaster[0].itemFqInMonths,selectedItemMaster[0].calAlertInDay,selectedItemMaster[0].status,selectedItemMaster[0].__v,isItemMaster,itemAddMasterName,itemPlant,itemIMTENo,itemType,itemRangeSize,itemRangeSizeUnit,itemMFRNo,itemLC,itemLCUnit,itemMake,itemModelNo,itemStatus,itemReceiptDate,itemDepartment,itemCurrentLocation,itemArea,itemPlaceOfUsage,itemCalFreInMonths,itemCalAlertDays,itemCalibrationSource,itemCalibrationDoneAt,itemItemMasterName,itemUncertainity,itemUncertainityUnit,itemPrevCalData,itemCalDate,itemDueDate,itemCalibratedAt,itemCertificateName,itemCertificateNo,itemPartName[0],itemPartName[1],itemOBType,acceptanceCriteria[0]._id,acceptanceCriteria[0].acWearLimitPS,itemCreatedBy,createdAt,updatedAt,__v,itemLocation,itemLastLocation
65a2305c71e89d86427d1d04,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/144/13,attribute,26.10/26.30,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-06,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d09,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/415/2,attribute,1.90/2.10,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-11,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d0a,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/43/2,attribute,12.00/32.00,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-12,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d0b,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/OFM/1232/7,attribute,25.80/26.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-13,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d0d,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/OFM/361/1,attribute,115.88/116.28,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-15,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d0e,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/360/2,attribute,152.40/152.50,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-16,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d0f,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/359/1,attribute,162.20/162.60,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-17,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d10,65a1236bc70230ea4df8ccb0,,,,,,,,,Width Gauge,Plant2,SBC2/WG/53/01,attribute,192.50/193.50,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-18,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d11,65a1236bc70230ea4df8ccb0,,,,,,,,,Width Gauge,Plant2,SBC2/WG/52/01,attribute,161.00/161.60,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-19,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d12,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/188/1,attribute,8.40/8.60,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-20,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d13,65a1236bc70230ea4df8ccb4,,,,,,,,,Groove Plug Gauge,Plant2,SBC2/GPG/233/1,attribute,28.50/28.70,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-21,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d14,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/06/2,attribute,8.8 WRT 18,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-22,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d15,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/970/1,attribute,87.70/88.30,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-23,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d16,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/178/6,attribute,6.00/6.03,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-24,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d18,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/100/3,attribute,4.90/5.10,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-26,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d19,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/145/6,attribute,6.00/6.10,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-27,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d1a,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/107/6,attribute,40.000/40.025,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-28,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d1b,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/44/2,attribute,30.00/43.00,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-29,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d17,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/43/1,attribute,3.80/4.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-25,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d1c,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/46/2,attribute,24.00/38.00,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-30,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d1d,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/45/2,attribute,38.00/50.00,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-31,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d1e,65a1236bc70230ea4df8ccb2,,,,,,,,,Concentricity Gauge,Plant2,SBC2/CG/44/1,attribute,26.00/31.00,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-32,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d1f,65a1236bc70230ea4df8ccb0,,,,,,,,,Width Gauge,Plant2,SBC2/WG/45/01,attribute,19.50/20.50,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-33,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d20,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/208/4,attribute,68.00/68.05,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-34,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d21,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/VR/55/PG/06,attribute,55.00/55.05,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-35,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d22,65a1236bc70230ea4df8ccad,,,,,,,,,Flush Pin Gauge,Plant2,SBC2/DG/30/2,attribute,53.20/53.60,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-36,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d23,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC4/AL/PG/1532,attribute,5.00/5.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-37,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d24,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/450/1,attribute,9.75/10.25,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Sample,N/A,N/A,6,7,outsource,,,,,,Sun Oct 08 2023 23:59:50 GMT+0530 (India Standard Time),Sun Apr 07 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0222-07,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d25,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/491/1,attribute,30.00/30.60,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-39,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d26,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/426/2,attribute,34.80/35.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-51,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d27,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/370/2,attribute,40.80/41.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-52,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d2c,65a1236bc70230ea4df8ccb2,,,,,,,,,Concentricity Gauge,Plant2,SBC2/CG/48/2,attribute,26.00/31.00,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-58,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d2d,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/375/1,attribute,14.00/14.27,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-59,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d2e,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/204/3,attribute,3.10/3.30,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-60,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d2f,65a1236bc70230ea4df8ccb2,,,,,,,,,Concentricity Gauge,Plant2,SBC2/CG/45/6,attribute,39.00/40.00,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-61,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d28,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/154/4,attribute,5.30/5.70,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-53,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1ce4,65a1236bc70230ea4df8ccad,,,,,,,,,Flush Pin Gauge,Plant2,SBC2/FPG/140/2,attribute,20.50/20.70,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-24,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1ce5,65a1236bc70230ea4df8ccb2,,,,,,,,,Concentricity Gauge,Plant2,SBC2/CG/33/1,attribute,29.00/40.00,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-25,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d2b,65a1236bc70230ea4df8ccb2,,,,,,,,,Concentricity Gauge,Plant2,SBC2/OFM/CG/HL/43/1,attribute,19.00/22.00,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-57,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d30,65a1236bc70230ea4df8ccb2,,,,,,,,,Concentricity Gauge,Plant2,SBC2/CG/03/1,attribute,19.00/31.00,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-62,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d31,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/101/4,attribute,18.00/18.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-63,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d32,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/100/4,attribute,15.00/15.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-64,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d33,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/98/4,attribute,35.50/35.60,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-65,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d34,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/98/5,attribute,8.98/8.90,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-66,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d35,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/PCE/694/6,attribute,9.80/10.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Sample,N/A,N/A,6,7,outsource,,,,,,Sun Oct 08 2023 23:59:50 GMT+0530 (India Standard Time),Sun Apr 07 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0222-80,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d36,65a1236bc70230ea4df8ccad,,,,,,,,,Flush Pin Gauge,Plant2,SBC2/FPG/39/4,attribute,133.80/134.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-68,,,,,,,2024-01-13,2024-01-13,0,department,Quality
